std_Income,MntAll,TotalPurchases,Spending_per_Child,Spending_Ratio,cluster
-0.19314850196508093,-0.8865388738697746,15.0,72.0,0.001505551721974782,1
-0.8270755354691592,-0.9147726904177621,13.0,55.0,0.0015917115239914338,1
1.6160923420170914,0.9353726998444766,32.0,920.625,0.013641721027388469,4
0.6679010816391096,0.853992875676748,20.0,0.0,0.017009385535947514,1
1.6878504552376148,0.815794182700059,21.0,0.0,0.012580996616778485,1
-1.3029149546944678,-0.9579538216088017,10.0,29.0,0.0011791493860291128,1
-0.13233087338337232,-0.6955454089863299,20.0,93.5,0.003808864265927978,1
0.02613894123212453,0.5052222006721967,32.0,455.0,0.017362104821322954,2
-0.6358320419793088,-0.7652995439872401,16.0,145.0,0.0037606660269211816,1
1.7768553586529512,0.405573436385182,16.0,0.0,0.009544341889555122,1
1.2150208636640327,0.6032101522210944,27.0,920.625,0.012535900023286502,4
0.7768281776063488,2.0165617923585857,26.0,0.0,0.026715204180489095,1
0.2590422714252349,0.003656753760889588,26.0,608.0,0.010613042871107387,2
1.6325269564963591,0.2062759078111527,28.0,0.0,0.008484721689505677,1
-0.37703463897293366,-0.09100957231177433,28.0,551.0,0.012530131441306226,2
-0.05163882729185162,-0.8167847388688644,14.0,57.0,0.0022447573102293986,1
1.8584073555021081,1.857123769499362,16.0,0.0,0.018994105657467085,1
-0.7317165514557339,-0.047828441120734644,29.0,577.0,0.015786593707250343,2
-1.008668470456649,-0.8715915592267224,12.0,40.5,0.0026338893766461808,1
-1.4307609673297013,-0.9513105706563342,13.0,33.0,0.0015056118258965235,1
0.20367099764188826,0.09001901614296895,26.0,660.0,0.01175862744748704,2
-0.9224822945246755,-0.8732523719648393,14.0,80.0,0.0024572288601529624,1
-1.545803268684575,-0.9562930088706849,13.0,15.0,0.0015376729882111738,1
-0.9972502353969253,-0.934702443275165,12.0,43.0,0.0013874548270521425,1
2.3937267021305804,0.8789050667485016,29.0,0.0,0.011130724722957733,1
0.9374478691159359,-0.07772307040683904,17.0,0.0,0.00781949418084154,1
1.3253334358519078,2.187625504384627,17.0,0.0,0.024156167171228662,1
0.11858364767800526,-0.8566442445836702,14.0,45.0,0.0016559947008169575,1
-0.023141014684633084,-0.3351490448149602,23.0,404.0,0.007862752157877835,3
1.2187473169471223,0.09167982888108586,27.0,330.5,0.008542700578990902,3
0.5318377617642421,-0.23716109326606247,24.0,463.0,0.007349439664751262,2
0.4521967665987211,0.04351625947569545,31.0,316.0,0.010304739854233585,3
1.031086951614089,0.19797184412056815,23.0,0.0,0.009870929092691428,1
-0.023141014684633084,0.19797184412056815,23.0,725.0,0.01411013691698374,4
-0.49279356595917084,-0.542750637079574,24.0,139.5,0.006714639840196385,1
0.531025586048697,1.4552070868750697,26.0,0.0,0.02353090614629809,1
-2.0217382379940654,-0.9579538216088017,14.0,29.0,0.0030372852953498117,1
-0.8649133688051477,-0.8300712407737997,17.0,35.333333333333336,0.003139624429832356,1
-0.7646813304984511,-0.9247375668464636,11.0,24.5,0.0013664249860568878,1
-0.7139920108400121,-0.9430065069657496,14.0,19.0,0.0010292245605481975,1
1.958448293640441,2.4433906660546314,24.0,0.0,0.02236724496279305,1
0.6324520004076658,0.7427184222229148,24.0,920.625,0.016174121405750797,4
1.6360623096110853,1.2941082512777293,25.0,0.0,0.016083891721150607,1
0.7876253371188909,0.4404505038856371,31.0,871.0,0.012742860486891387,4
-0.4769322519849939,-0.487943816721716,19.0,312.0,0.007449323114390087,3
0.37948315253637976,0.4504153803143386,23.0,438.5,0.01466334498152452,2
-1.3333476565063676,-0.8931821248222422,12.0,68.0,0.002838418833743791,1
-0.6363097924002178,-0.9695795107756201,12.0,22.0,0.0005707318338651516,1
-0.772898637738085,-0.655685903271524,24.0,70.33333333333333,0.005912351490697153,1
-0.10801337695910705,-0.7951941732733445,11.0,0.0,0.0025602257836911603,1
0.35774550838502284,-0.24380434421853012,19.0,229.5,0.007733261448259595,3
0.663171352472111,-0.2421435314804132,25.0,460.0,0.006996516951343788,2
-0.2638077892175138,-0.29362872636203746,24.0,429.0,0.009256861729673745,2
-0.8451345013795173,-0.8583050573217871,17.0,89.0,0.0026041666666666665,1
0.43686097808754404,0.6895724146031738,31.0,920.625,0.016734961481724306,4
0.8363558800516033,1.2874650003252617,25.0,0.0,0.01990716715677795,1
-0.09071881172220327,-0.49790869315041747,22.0,306.0,0.006124041867632638,3
0.3981154189518286,-0.9762227617280878,8.0,6.0,0.0002990082891742388,1
0.16764861590535385,-0.7370657274392526,11.0,162.0,0.0029255079006772007,3
1.3592537157364428,1.038343089607725,19.0,0.0,0.015326767683055891,1
-1.0196567301375548,-0.9845268254186723,11.0,4.333333333333333,0.0004259083314222062,1
0.8833665214690434,1.8272291402132577,33.0,0.0,0.024248109613963273,1
-1.3681756621906296,-0.805159049702046,19.0,121.0,0.0052092302393662825,1
1.0653416567932603,1.1413134793709734,22.0,0.0,0.0174340996426886,1
3.1316719460270583,1.6644694918778005,37.0,920.625,0.01022621038774381,4
-0.4005399596816537,-0.859965870059904,15.0,29.333333333333332,0.002023825950968217,1
0.5104823179496123,-0.3069152282669727,21.0,0.0,0.006730507905549072,1
0.02226916282276208,-0.5759668918419123,16.0,0.0,0.004949170679507758,1
0.7206925031495479,0.8490104374623972,16.0,0.0,0.016683843407865454,1
-1.231395716684399,-0.8583050573217871,14.0,44.5,0.0034111379402859223,1
-0.8795325316849614,-0.9463281324419834,13.0,18.0,0.0010760401721664275,1
-1.1058906811116191,-0.9114510649415283,15.0,57.0,0.001984817884253778,1
-0.06778679151857393,-0.7603171057728894,14.0,74.0,0.0029337720776260235,1
0.07983808854228988,-0.8516618063693194,13.0,46.5,0.0017371163867979154,1
0.009943201963311315,-0.8084806751782798,11.0,119.0,0.0022852095095441103,1
1.3645089703664413,2.0414739834303393,33.0,920.625,0.022815721088689123,4
1.5274218638963915,1.1828337978238963,29.0,0.0,0.01572098238248029,1
-0.6216906295204041,-0.9313808177989312,14.0,22.5,0.0011582117211026176,1
-0.648826853428032,-0.989509263633023,6.0,3.3333333333333335,0.0002611989029646076,1
1.2723031391310151,0.6181574668641466,27.0,0.0,0.012459074869103278,1
-0.010313415883227928,-0.6889021580338622,15.0,191.0,0.0036979670861568247,3
-1.7016454559850729,-0.9114510649415283,15.0,57.0,0.0035081240768094534,1
0.7151505982670041,0.7095021674605767,26.0,0.0,0.015455973666492108,1
-1.0218543820737358,-0.8965037502984761,12.0,66.0,0.002165567477113889,1
-1.1282971758522486,-0.934702443275165,12.0,0.0,0.0015221777762044674,1
-1.2705712511989322,-0.9230767541083467,14.0,50.0,0.001978552490997586,1
-0.9346171552157626,-0.9413456942276327,12.0,39.0,0.001207318205739405,1
0.45004688970463086,0.003656753760889588,23.0,608.0,0.009920699670397807,2
1.0607074777104435,1.6196275479486437,26.0,0.0,0.021345250310525463,1
-0.29175618884068705,-0.8931821248222422,14.0,34.0,0.0014860464608055246,1
-1.2891557425722902,-0.8732523719648393,11.0,80.0,0.0032151756289687324,1
0.7217435540755476,1.1230445392516875,31.0,0.0,0.019142042315560003,1
-0.7274167976675534,-0.898164563036593,11.0,65.0,0.0017740174672489083,1
-0.620782903720677,-0.8549834318455533,16.0,91.0,0.0023410166700967277,1
-0.03429648701285694,-0.48296137850736526,22.0,157.5,0.00615859857667944,3
-0.9800034452021124,-0.954632196132568,14.0,15.5,0.000988741109303735,1
0.8501628672158718,0.3790004325753114,26.0,0.0,0.01197226568668265,1
1.3473099552137193,1.6511829899728652,19.0,0.0,0.019983264016386275,1
1.6650617601602582,1.1031147863942845,19.0,0.0,0.01464517170598953,1
-0.23944251775115766,-0.5693236408894446,23.0,131.5,0.005613181371921287,1
0.8253676203706976,-0.1175825761216449,24.0,535.0,0.007737699227676376,2
1.149282405746962,1.1446351048472072,19.0,0.0,0.017056979531624564,1
0.5650414160174138,0.9038172578202552,35.0,920.625,0.018055359301650104,4
2.40280396012785,1.0532904042507771,30.0,0.0,0.012137823022709476,1
-0.5364599544302484,-0.9430065069657496,13.0,19.0,0.0009351083987499077,1
-1.5754237947809298,-0.9479889451801004,10.0,0.0,0.0018528321863419798,1
-1.0635619938190868,-0.9180943158939959,14.0,53.0,0.0017902986082961763,1
-0.15024651416745774,-0.5194992587459373,23.0,146.5,0.006013833870404959,1
-0.3378591044584002,-0.898164563036593,12.0,65.0,0.0014510871991784615,1
0.603452549858493,1.9899887885487149,37.0,920.625,0.02797029319193141,4
-0.2756082246139647,-0.6058615211280167,19.0,241.0,0.005228105950495694,3
1.2472212420332955,0.8224374336525266,21.0,0.0,0.014120453496126815,1
-0.3577812970103032,-0.5676628281513277,27.0,132.0,0.005949027649458052,1
-0.279573553107509,-0.10761769969294344,33.0,270.5,0.011757291259181988,3
0.9117926715131256,0.9835362692498669,18.0,0.0,0.016884892390523036,1
-0.49795327050498744,-0.2056056512418412,28.0,482.0,0.01163043215983399,2
0.01572398205630954,-0.9778835744662047,12.0,5.666666666666667,0.00032570169556470925,1
1.5251764369181193,1.6760951810446187,28.0,0.0,0.01927437641723356,1
-0.34946843968648755,-0.5327857606508726,19.0,285.0,0.0063971628021817694,3
0.842853285775965,0.8789050667485016,34.0,920.625,0.016329055648270703,4
-0.3182713372011335,-0.8167847388688644,10.0,114.0,0.00252190071675073,1
0.9838852100282853,0.7327535457942135,17.0,0.0,0.014449351366271046,1
1.2304999773014824,0.17970290400128214,25.0,357.0,0.009198423127463863,3
-1.0096717463405578,-0.6988670344625637,21.0,185.0,0.006019783938565664,3
0.5743097741830473,1.0615944679413618,38.0,920.625,0.019487532674879085,4
-0.4708170465973594,-0.6922237835100961,20.0,189.0,0.004498821737164076,3
-0.023738202710769263,-0.049489253858851556,24.0,576.0,0.011212988378204754,2
-0.015711995639499,0.8257590591287605,26.0,920.625,0.02140209946252207,4
1.3407647744472668,1.9052873389047524,19.0,0.0,0.02193169022895033,1
-0.8382548953184286,-0.9778835744662047,12.0,17.0,0.0004953379953379954,1
-0.7068735295684688,-0.2869854754095698,30.0,216.5,0.011680604262206636,3
1.438464735523146,1.6312532371154622,21.0,920.625,0.01937175968283013,4
-0.6342554655903093,-0.9695795107756201,12.0,22.0,0.0005700958797615963,1
-1.7596921321255095,-0.9745619489899708,8.0,0.0,0.0012638861172088072,1
0.5197506761152458,0.8490104374623972,34.0,920.625,0.01780221531596143,4
-1.4167151049549784,-0.8915213120841253,14.0,69.0,0.0031064289573203676,1
-1.3474890689652723,-0.9679186980375032,12.0,23.0,0.0009720637335700098,1
1.3326907923339055,-0.0013256844534611447,22.0,605.0,0.007585160667494139,2
-2.1195815241962173,-0.9114510649415283,18.0,57.0,0.0076,1
0.3973032432362834,-0.9695795107756201,8.0,22.0,0.0003655578079824532,1
1.0314213769087253,2.4616596061739178,25.0,0.0,0.028425566673473554,1
0.6256201693886679,0.6696426617457708,19.0,920.625,0.01553239636089346,4
-1.388432280037169,-0.9629362598231525,14.0,26.0,0.0011401508507279424,1
1.0425051866738129,1.6960249339020217,24.0,0.0,0.022079878404603254,1
0.43991858078136126,0.8240982463906436,38.0,920.625,0.018043684710351376,4
-0.9640943561858445,-0.9778835744662047,12.0,8.5,0.000536514549012182,1
1.3505108830338093,1.800656136403387,22.0,920.625,0.021089674794718846,4
1.1065237430756114,1.3024123149683138,26.0,920.625,0.018526663734388955,4
0.74911865319363,2.52477049022236,23.0,0.0,0.03147484677108933,1
0.6358918034382103,1.5365869110427983,31.0,920.625,0.02349024180680005,4
-0.9892240283256549,-0.8998253757747099,15.0,64.0,0.0020539152759948653,1
-1.047605129760728,-0.9629362598231525,12.0,26.0,0.0008684614870732848,1
2.428220282520206,0.8407063737718127,31.0,0.0,0.01082849686441008,1
-1.212333474890132,-0.6573467160096409,17.0,0.0,0.007927519818799546,1
1.138771896486965,0.9004956323440214,34.0,574.0,0.015164724842144197,2
-1.0016933143113784,-0.9513105706563342,12.0,33.0,0.001067995728017088,1
0.5482723762435099,0.8224374336525266,25.0,920.625,0.017381831959837075,4
-0.2807679291597813,-0.4713356893405469,19.0,322.0,0.007001674313422775,3
-1.5844532777361087,-0.9330416305370481,15.0,22.0,0.002352815357467515,1
-0.5316824502211589,-0.9778835744662047,12.0,5.666666666666667,0.0004173110440140413,1
-1.7475572714344223,-0.954632196132568,13.0,31.0,0.0020278668149407994,1
0.8507839427630535,0.39726937269459744,30.0,422.5,0.012127909980767574,2
-0.3681962561861182,-0.5493938880320417,20.0,275.0,0.006227496093661541,3
-0.6759630773356601,-0.9645970725612694,13.0,25.0,0.0006628310841265212,1
-0.38649409730693074,-0.5493938880320417,25.0,137.5,0.006281980994152047,1
-0.6538910078896669,-0.8566442445836702,18.0,45.0,0.0023573168495769924,1
1.3500331326129003,1.4767976524705895,20.0,0.0,0.018658579202236535,1
-0.6578085613411202,-0.7005278472006806,18.0,92.0,0.004829776622831194,1
1.0068172302319147,0.6231399050784974,14.0,0.0,0.01344941047436249,1
-1.4234991609318854,-0.8948429375603592,14.0,67.0,0.003035795197100136,1
0.8313395006320594,1.709311435806957,21.0,0.0,0.02360431374247477,1
-0.9592213018925733,-0.9064686267271775,15.0,60.0,0.001887504718761797,1
0.4796196407588945,-0.6224696485091857,17.0,231.0,0.0037315241095226557,3
-1.077368980983355,-0.9263983795845805,16.0,24.0,0.0016373870032406618,1
-0.8832589849680511,-0.8416969299406181,16.0,49.5,0.0029660255257954343,1
0.6902120262955572,0.2727084173358291,27.0,770.0,0.011611599535536019,4
0.42271956562863927,0.5832803993636915,28.0,0.0,0.015762427117304082,1
1.242921488245115,0.35242742876544086,13.0,0.0,0.010503068745024524,1
0.860004525886596,0.5301343917439503,18.0,0.0,0.01323944065152361,1
0.5721121222468661,0.5019005751959629,28.0,908.0,0.014222834855343744,4
-1.3083613094928297,-0.8367144917262673,17.0,102.0,0.004166666666666667,1
-0.023738202710769263,-0.049489253858851556,24.0,576.0,0.011212988378204754,2
-0.6739087505257517,-0.47963975303113143,20.0,0.0,0.008395127118644067,1
0.6580594229683853,-0.2404827187422963,17.0,461.0,0.00702315661182206,2
-0.36055224945157505,-0.9446673197038665,12.0,18.5,0.0008348563821385861,1
-1.014497025591738,-0.8898604993460084,14.0,70.0,0.002285266560020894,1
1.1185152786404258,0.5384384554345348,26.0,0.0,0.012354207072451447,1
-0.04624024753558054,0.4205207510282342,38.0,429.5,0.016876891036975913,2
1.341529175120721,1.448563835922602,25.0,0.0,0.018487479048357642,1
-0.7858934491868083,-0.358400423148597,24.0,0.0,0.011011971990060989,1
-0.9293141255436733,-0.9197551286321128,12.0,0.0,0.001604245079286728,1
-0.6451959502291241,-0.7785860458921754,17.0,137.0,0.0035713354709209877,1
1.463403307494593,2.1809822534321595,23.0,0.0,0.02326145193158539,1
-1.6835864900747146,-0.8931821248222422,18.0,34.0,0.00408997955010225,1
-1.060313290956906,-0.9645970725612694,10.0,12.5,0.0008425451604205986,1
0.19516704014970904,1.2758393111584432,31.0,920.625,0.02455720183732194,4
-0.7872311503653533,-0.9529713833944511,12.0,32.0,0.0009042613315248107,1
-0.452901405813274,-0.8400361172025012,15.0,100.0,0.0023592695701410843,1
0.8007634736938869,0.36405311793225925,13.0,0.0,0.012021507569906888,1
0.28885389768995307,0.5151870771008981,33.0,916.0,0.015817101809642214,4
-0.7940152063422603,-0.9031470012509437,16.0,31.0,0.0017590648584236508,1
0.33228141095057606,0.20295428233491888,27.0,728.0,0.012376532190884209,4
-0.2622312128285143,-0.8566442445836702,11.0,90.0,0.0019406171162429653,1
-0.5789797418911444,-0.5527155135082755,21.0,273.0,0.006868442901351046,3
-1.3324399307066406,-0.8965037502984761,17.0,66.0,0.0027527527527527527,1
1.3894953173799791,1.0084484603216206,25.0,0.0,0.014984558369363805,1
-1.1861527518243218,-0.8284104280356828,16.0,0.0,0.003957393298320882,1
1.2226170953564848,0.9154429469870736,19.0,0.0,0.014937320061453452,1
0.5844858581484078,-0.09931363600235889,25.0,546.0,0.008517940717628705,2
-0.43933329385945996,-0.6058615211280167,15.0,0.0,0.005647996250292946,1
-1.8773142857532916,-0.9180943158939959,17.0,53.0,0.004216052819982499,1
-1.3994205397180746,-0.9446673197038665,14.0,12.333333333333334,0.0016390537786834412,1
-0.023141014684633084,1.669451930092151,27.0,0.0,0.031353697342428696,1
0.9090217190718537,1.4983882180661092,26.0,0.0,0.021271493659458622,1
0.11141739136437111,-0.6158263975567182,20.0,117.5,0.004335953356212406,1
-1.100109901018621,-0.9529713833944511,12.0,16.0,0.0011096085162453622,1
-0.551556867730971,-0.8367144917262673,15.0,51.0,0.002529699164207237,1
0.6992892842928271,-0.34013148302931095,18.0,401.0,0.006029803166774431,3
-1.0048464670893775,-0.9596146343469186,11.0,14.0,0.0009081179255991957,1
-0.023141014684633084,0.741057609484798,28.0,350.6666666666667,0.02047429522298882,3
0.6176895124015794,0.12323527090530717,23.0,680.0,0.010494636931862027,2
-0.8334296160672482,-0.9562930088706849,11.0,30.0,0.00087156096568955,1
-0.2312729855536147,-0.9729011362518539,11.0,10.0,0.0004253056884635832,1
0.5952352426188591,1.1645648577046102,30.0,920.625,0.020318694131364168,4
-0.5447250367119731,0.040194633999461625,32.0,630.0,0.015569395017793594,2
0.49309220262852677,1.1247053519898045,21.0,0.0,0.020631321658867607,1
-1.768482739870234,-0.898164563036593,17.0,65.0,0.004377399151458011,1
-1.1757855676905977,-0.9446673197038665,12.0,37.0,0.0013575490735644835,1
0.1225967512136404,-0.9430065069657496,9.0,12.666666666666666,0.0006981187536743092,1
-1.0446908521931835,-0.7403873529154864,20.0,160.0,0.005333511117037235,3
-1.3278535266659148,-0.9679186980375032,12.0,23.0,0.0009554669325357261,1
-0.8537340089558784,-0.8881996866078915,10.0,0.0,0.002088480997764443,1
0.691215302179466,0.9220861979395413,24.0,920.625,0.017502336659933067,4
-0.7972639092044411,-0.9081294394652945,12.0,59.0,0.0016771846040138723,1
-1.4263656634573392,-0.9513105706563342,15.0,33.0,0.0014993184915947297,1
0.49390437834407197,0.5650114592444054,25.0,473.0,0.015208025207382162,2
1.1383419211081471,1.3887745773503932,26.0,0.0,0.019050638764482847,1
-1.0123949237397387,-0.9031470012509437,13.0,62.0,0.00202118989405053,1
1.4875774787925853,1.7740831325935165,25.0,0.0,0.020167945736901075,1
1.5128504760586685,2.0713686127164435,16.0,0.0,0.022183115452760617,1
0.802101174872432,1.5482126002096166,24.0,0.0,0.022401864394435946,1
-0.4994820718518961,-0.7752644204159416,14.0,0.0,0.0033565960735070393,1
0.15986128404453806,0.9569632654399964,28.0,920.625,0.021408389480547706,4
0.3547834557753874,-0.1640853327889184,21.0,507.0,0.00855090062740336,2
-1.178890945426506,-0.9762227617280878,12.0,18.0,0.0006620080912100037,1
1.4694229627980455,0.555046582815704,17.0,0.0,0.011376977354973797,1
-0.361459975251302,-0.936363256013282,12.0,21.0,0.0009480812641083522,1
1.575101355903104,0.9702497673449316,16.0,0.0,0.014027229327518124,1
-1.0268707614932797,-0.9330416305370481,15.0,22.0,0.0014487027525352297,1
-0.8926706682599573,-0.9795443872043216,10.0,16.0,0.00048220367077544377,1
0.9195322283318506,0.3806612453134283,30.0,835.0,0.011741875606429204,4
0.9596154886461109,1.39043539008851,26.0,920.625,0.020055036691127417,4
0.8548448213407794,0.702858916508109,21.0,0.0,0.01475078484496624,1
0.9666384198334724,0.9669281418686979,19.0,0.0,0.016477343652477845,1
0.3886081855757406,1.114740475561103,30.0,920.625,0.021283333333333335,4
-0.6317233883594919,-0.9247375668464636,14.0,24.5,0.0012680174934658283,1
-0.05393202931221455,-0.8416969299406181,13.0,99.0,0.001951238740958275,1
0.7928805917488894,1.7674398816410488,16.0,0.0,0.024393093979141713,1
0.6309709741028481,0.4886140732910275,16.0,0.0,0.01383062099488267,1
-0.2477076000328824,-0.3002719773145051,21.0,212.5,0.009104346522139628,3
1.2780839192240132,2.5696124341515167,24.0,0.0,0.027385585998117478,1
0.49309220262852677,0.05015951042816309,25.0,636.0,0.010227217907279656,2
-1.119076592728706,-0.9114510649415283,14.0,28.5,0.0020040784754939878,1
